Month,Revenue ($),Foot Traffic (Visitors),E-commerce Orders (#),Product Category,Sales by Product Category ($),Social Media Platform,Campaign Type,Impressions,Engagements,Marketing Spend ($),Email Opens,Email Click-Throughs,Inventory Level (Units),Customer Source,Customer Feedback (Rating),Customer Gender,Customer Age,Customer Income ($),Bundling Indicator
9/23/2021,7000,500,13,Clothing,2000,Facebook,Social Media,12364,500,3000,329,83,100,Social Media,2,Female,30,60000,0
9/23/2021,3000,700,10,Clothing,8000,Instagram,In-Store Event,11714,500,1000,80,116,50,Social Media,5,Female,30,80000,0
9/23/2021,7000,500,9,Clothing,5000,LinkedIn,Email,13376,200,2000,349,203,100,Social Media,2,Male,30,20000,1
9/24/2021,3000,700,13,Accessories,2000,Instagram,Social Media,2171,500,100,140,293,100,Community,4,Male,60,80000,0
9/24/2021,2000,700,9,Clothing,1000,Facebook,Email,1416,1000,2000,29,144,100,Referral,4,Female,30,40000,0
9/24/2021,3000,700,10,Home Goods,8000,Facebook,Networking Event,6088,50,2000,440,26,100,Community,3,Female,40,60000,0
9/25/2021,7000,500,8,Home Goods,5000,Instagram,Networking Event,9609,1000,3000,493,16,100,Events,5,Female,60,40000,0
9/25/2021,10000,300,10,Clothing,2000,LinkedIn,Email,9825,200,3000,29,62,100,Events,3,Female,50,60000,1
9/25/2021,10000,500,6,Accessories,2000,Email,In-Store Event,6996,50,500,454,266,100,Community,4,Female,30,40000,0
9/25/2021,5000,300,8,Clothing,8000,Facebook,Email,2336,200,1000,265,63,100,Referral,1,Male,30,40000,0
9/26/2021,7000,1000,5,Clothing,5000,Instagram,Social Media,2638,1000,1000,98,38,200,Social Media,5,Non-Binary,40,20000,1
9/26/2021,3000,500,9,Clothing,5000,Instagram,In-Store Event,4507,200,1000,449,129,100,Social Media,3,Non-Binary,60,60000,1
9/26/2021,3000,300,7,Clothing,2000,Instagram,In-Store Event,2405,1000,500,93,114,100,Social Media,4,Male,20,20000,0
9/27/2021,10000,100,5,Home Goods,5000,Instagram,In-Store Event,4489,500,2000,210,44,100,Social Media,4,Male,30,40000,1
9/27/2021,2000,700,8,Clothing,2000,Facebook,Social Media,3985,50,3000,294,215,50,Community,4,Female,50,20000,0
9/27/2021,2000,700,15,Clothing,2000,LinkedIn,Email,5297,500,1000,36,87,100,Events,4,Female,30,20000,1
9/28/2021,3000,500,5,Accessories,5000,Facebook,Email,10812,50,500,386,176,100,Social Media,3,Female,40,80000,0
9/28/2021,2000,100,18,Accessories,8000,Email,Social Media,3232,1000,500,88,264,50,Community,4,Female,40,60000,0
9/28/2021,3000,500,9,Clothing,2000,Facebook,Networking Event,8214,200,2000,417,104,400,Events,5,Female,30,100000,0
9/28/2021,7000,500,8,Home Goods,2000,Facebook,Email,11461,200,1000,254,170,100,Events,5,Male,30,60000,1
9/29/2021,5000,700,10,Accessories,5000,Email,Social Media,1821,1000,3000,213,107,100,Social Media,2,Female,40,80000,0
9/29/2021,10000,700,14,Clothing,5000,Facebook,Social Media,12408,3000,2000,421,160,200,Community,1,Male,40,60000,0
9/29/2021,10000,500,11,Clothing,8000,Email,Social Media,3854,200,2000,13,282,50,Social Media,3,Male,50,60000,0
9/30/2021,5000,300,10,Clothing,5000,Instagram,Social Media,10220,1000,1000,191,39,200,Community,4,Non-Binary,50,60000,0
9/30/2021,3000,1000,11,Home Goods,1000,Instagram,Social Media,14009,200,100,294,25,50,Social Media,3,Female,20,40000,1
9/30/2021,5000,500,13,Accessories,8000,Email,In-Store Event,7601,1000,3000,181,82,100,Referral,4,Female,40,60000,1
10/1/2021,7000,700,9,Home Goods,5000,Facebook,Email,13843,500,2000,129,172,200,Community,5,Female,40,80000,1
10/1/2021,3000,300,9,Clothing,8000,Email,Networking Event,5243,200,3000,223,172,400,Community,3,Female,40,80000,0
10/1/2021,7000,500,10,Clothing,5000,LinkedIn,Email,9451,200,1000,42,281,200,Events,3,Female,30,60000,0
10/1/2021,5000,100,11,Clothing,8000,Instagram,Email,7514,50,2000,180,69,100,Community,5,Male,40,100000,0
10/2/2021,7000,500,13,Clothing,1000,Facebook,Social Media,3912,200,100,386,5,100,Community,3,Female,40,100000,1
10/2/2021,5000,1000,7,Accessories,2000,Instagram,In-Store Event,8325,200,2000,168,283,50,Social Media,3,Male,40,60000,0
10/2/2021,3000,500,7,Accessories,8000,Facebook,Email,1857,500,2000,263,194,200,Events,3,Female,50,80000,0
10/3/2021,10000,100,11,Clothing,2000,Email,Social Media,10882,3000,2000,473,12,50,Events,3,Female,20,20000,0
10/3/2021,7000,100,6,Clothing,1000,Instagram,Social Media,14557,50,2000,95,62,100,Events,4,Male,30,20000,0
10/3/2021,3000,500,14,Clothing,5000,Facebook,Email,3981,500,500,202,12,200,Social Media,3,Male,40,20000,0
10/4/2021,10000,300,12,Clothing,8000,Email,In-Store Event,9640,500,3000,497,248,200,Events,3,Female,60,80000,1
10/4/2021,5000,100,5,Clothing,1000,Instagram,Networking Event,14879,3000,3000,446,204,100,Community,4,Male,20,20000,0
10/4/2021,10000,700,9,Clothing,8000,Email,Email,10771,500,100,320,252,200,Social Media,3,Female,30,20000,0
10/4/2021,7000,500,18,Clothing,5000,Facebook,Social Media,2266,500,3000,334,39,50,Social Media,3,Female,60,20000,0
10/5/2021,5000,500,8,Clothing,5000,LinkedIn,Networking Event,8719,500,500,387,164,50,Community,4,Male,50,40000,0
10/5/2021,2000,1000,12,Clothing,8000,Instagram,Social Media,7663,200,2000,67,30,100,Social Media,5,Female,50,60000,1
10/5/2021,3000,300,12,Clothing,2000,Instagram,Social Media,2970,50,1000,91,16,100,Social Media,3,Female,30,20000,0
10/6/2021,5000,1000,3,Accessories,1000,Facebook,Email,11230,200,3000,265,136,200,Social Media,2,Male,50,60000,0
10/6/2021,7000,500,8,Clothing,2000,Instagram,Social Media,659,50,500,330,164,200,Social Media,4,Female,40,40000,1
10/6/2021,3000,1000,10,Home Goods,5000,LinkedIn,Email,3392,500,1000,177,280,100,Events,4,Male,40,40000,0
10/7/2021,3000,700,7,Clothing,5000,Instagram,In-Store Event,5826,200,1000,150,222,200,Events,3,Female,30,80000,0
10/7/2021,10000,700,9,Clothing,8000,Email,Social Media,4613,500,1000,316,121,50,Community,1,Female,40,100000,0
10/7/2021,10000,1000,12,Clothing,5000,Facebook,Email,13914,50,2000,46,77,50,Social Media,1,Male,30,60000,0
10/7/2021,5000,500,11,Clothing,5000,Instagram,In-Store Event,8249,3000,500,2,87,50,Community,4,Male,30,40000,0
10/8/2021,3000,1000,12,Home Goods,5000,Instagram,Email,8298,1000,2000,486,112,200,Community,3,Female,40,100000,0
10/8/2021,3000,500,11,Clothing,1000,Facebook,Social Media,12414,200,3000,102,99,100,Events,5,Male,30,60000,0
10/8/2021,2000,500,7,Home Goods,1000,Facebook,Social Media,12423,200,2000,272,238,50,Community,4,Male,30,60000,0
10/9/2021,10000,500,10,Home Goods,8000,Instagram,Email,11163,500,2000,21,110,100,Community,4,Non-Binary,30,40000,0
10/9/2021,3000,500,4,Accessories,1000,LinkedIn,In-Store Event,5499,50,1000,115,89,100,Community,5,Male,50,40000,0
10/9/2021,7000,300,8,Accessories,2000,Instagram,Networking Event,13542,200,1000,346,138,200,Events,2,Female,30,60000,0
10/10/2021,3000,700,10,Accessories,5000,Facebook,Email,2070,200,1000,399,134,100,Community,4,Male,50,60000,0
10/10/2021,7000,500,8,Clothing,2000,Facebook,Networking Event,9528,3000,100,463,11,50,Social Media,1,Female,40,60000,1
10/10/2021,7000,700,7,Accessories,8000,Instagram,Social Media,13681,1000,3000,103,243,400,Community,3,Male,40,40000,0
10/10/2021,10000,700,12,Clothing,2000,LinkedIn,In-Store Event,12630,500,500,258,181,50,Events,2,Male,40,80000,0
10/11/2021,3000,500,9,Clothing,1000,Instagram,Social Media,10978,500,3000,307,194,200,Referral,2,Female,40,40000,0
10/11/2021,2000,500,13,Clothing,2000,Instagram,Social Media,3905,3000,100,366,121,100,Social Media,5,Female,20,60000,1
10/11/2021,3000,500,4,Accessories,5000,Instagram,Social Media,14984,3000,2000,416,52,50,Events,4,Female,30,40000,1
10/12/2021,10000,300,8,Home Goods,2000,Facebook,Social Media,11362,3000,500,297,172,200,Events,5,Male,40,60000,1
10/12/2021,10000,100,14,Clothing,5000,Facebook,Social Media,6027,50,100,129,178,50,Events,3,Female,60,40000,0
10/12/2021,7000,500,12,Home Goods,8000,Facebook,Email,12804,200,2000,294,292,200,Events,4,Female,20,60000,0
10/13/2021,7000,500,4,Clothing,8000,Instagram,Networking Event,13439,500,500,301,58,100,Community,1,Non-Binary,40,40000,0
10/13/2021,7000,1000,8,Clothing,2000,Instagram,Social Media,14467,500,2000,47,53,100,Social Media,3,Non-Binary,60,60000,0
10/13/2021,3000,700,13,Clothing,2000,Email,In-Store Event,13047,50,1000,26,256,200,Referral,4,Female,50,40000,1
10/13/2021,10000,500,13,Clothing,5000,Instagram,Email,6348,50,500,14,244,50,Social Media,1,Female,20,100000,0
10/14/2021,5000,700,9,Clothing,8000,Email,Social Media,7317,1000,3000,262,148,100,Referral,4,Female,40,100000,0
10/14/2021,5000,300,7,Accessories,8000,Instagram,In-Store Event,2127,1000,1000,364,283,200,Social Media,3,Female,20,80000,1
10/14/2021,5000,500,11,Home Goods,2000,Email,Social Media,6643,200,2000,440,15,200,Social Media,3,Male,50,100000,0
10/15/2021,2000,700,10,Clothing,5000,Instagram,In-Store Event,10558,1000,1000,297,175,100,Social Media,4,Male,30,20000,0
10/15/2021,3000,500,11,Clothing,2000,Facebook,In-Store Event,8896,500,2000,264,27,200,Events,5,Male,50,100000,0
10/15/2021,7000,500,10,Home Goods,1000,Instagram,Social Media,7058,1000,1000,360,128,400,Social Media,1,Non-Binary,60,20000,0
10/16/2021,2000,1000,7,Accessories,1000,Instagram,Social Media,12271,200,500,133,222,50,Community,4,Male,60,40000,0
10/16/2021,7000,1000,8,Clothing,2000,Instagram,Email,5772,50,1000,440,243,100,Events,4,Male,50,40000,0
10/16/2021,3000,700,10,Clothing,2000,Instagram,Social Media,11866,200,1000,75,237,50,Referral,1,Male,30,100000,0
10/16/2021,5000,700,7,Home Goods,1000,Instagram,Email,8381,500,1000,29,231,200,Social Media,4,Female,30,60000,0
10/17/2021,3000,700,14,Accessories,5000,Facebook,Networking Event,9483,500,2000,438,91,200,Community,3,Non-Binary,40,60000,1
10/17/2021,5000,300,14,Clothing,2000,Facebook,Social Media,12784,50,2000,339,2,200,Community,2,Female,40,100000,0
10/17/2021,7000,500,11,Clothing,5000,Email,Social Media,13928,3000,100,125,80,400,Referral,2,Male,20,60000,1
10/18/2021,3000,100,10,Home Goods,2000,Facebook,Email,4247,200,1000,83,43,50,Community,5,Non-Binary,30,60000,1
10/18/2021,7000,500,11,Clothing,1000,Facebook,In-Store Event,9797,200,1000,53,154,50,Social Media,2,Male,60,20000,1
10/18/2021,5000,500,9,Home Goods,2000,Facebook,Email,14645,500,100,365,23,100,Community,3,Non-Binary,50,80000,0
10/19/2021,7000,300,10,Clothing,2000,Facebook,Email,9782,500,500,282,98,100,Community,2,Male,30,100000,0
10/19/2021,10000,1000,6,Accessories,5000,Facebook,Email,2107,200,100,339,170,200,Social Media,2,Female,30,100000,1
10/19/2021,7000,1000,10,Clothing,1000,Email,In-Store Event,10531,1000,3000,442,147,200,Community,3,Male,40,40000,1
10/19/2021,3000,700,5,Clothing,5000,Instagram,In-Store Event,5574,500,2000,262,122,100,Events,3,Non-Binary,50,40000,0
10/20/2021,2000,500,11,Home Goods,1000,Instagram,Social Media,7653,500,100,423,111,100,Social Media,3,Male,40,40000,1
10/20/2021,3000,1000,5,Clothing,5000,Facebook,In-Store Event,12089,500,100,359,129,200,Social Media,1,Male,60,40000,0
10/20/2021,7000,300,7,Accessories,5000,Instagram,Email,7233,50,2000,221,67,50,Social Media,5,Female,50,40000,1
10/21/2021,2000,700,7,Clothing,1000,Email,In-Store Event,566,500,1000,327,216,50,Referral,4,Male,60,60000,0
10/21/2021,5000,300,16,Clothing,2000,Email,Email,8500,1000,2000,1,95,100,Social Media,2,Female,40,80000,0
10/21/2021,7000,700,8,Clothing,1000,Instagram,Email,13471,50,3000,397,144,100,Community,3,Female,50,100000,0
10/22/2021,5000,500,8,Accessories,5000,Instagram,Email,8145,200,1000,393,32,400,Community,1,Female,50,20000,0
10/22/2021,7000,1000,16,Clothing,2000,Facebook,Social Media,9970,3000,500,305,285,100,Social Media,4,Male,30,40000,0
10/22/2021,3000,1000,12,Clothing,5000,Facebook,Networking Event,4658,200,2000,145,4,200,Events,3,Non-Binary,30,40000,1
10/22/2021,2000,300,21,Clothing,5000,Instagram,Social Media,9505,500,3000,17,117,100,Social Media,2,Female,50,40000,0
10/23/2021,7000,500,13,Accessories,8000,Email,In-Store Event,902,3000,1000,15,139,50,Community,2,Female,20,40000,0
10/23/2021,5000,1000,11,Accessories,5000,Facebook,Social Media,8425,200,2000,307,229,50,Events,3,Male,30,40000,0
10/23/2021,7000,500,15,Clothing,5000,Instagram,Email,10694,50,1000,452,159,50,Social Media,5,Male,50,100000,1
10/24/2021,5000,1000,13,Clothing,2000,Instagram,Social Media,14140,1000,1000,435,293,50,Social Media,2,Male,50,40000,0
10/24/2021,3000,700,10,Home Goods,8000,Email,Social Media,4666,1000,2000,158,248,100,Community,2,Female,20,60000,1
10/24/2021,10000,500,9,Clothing,5000,Instagram,In-Store Event,3425,500,3000,484,272,100,Community,4,Female,40,60000,0
10/25/2021,7000,500,16,Home Goods,2000,Email,Social Media,3493,500,2000,339,185,200,Community,4,Female,40,60000,0
10/25/2021,7000,300,8,Home Goods,8000,Facebook,Social Media,9778,1000,2000,406,39,100,Community,1,Female,30,60000,0
10/25/2021,3000,700,9,Accessories,2000,Facebook,Email,13032,500,500,351,223,50,Referral,3,Female,60,80000,1
10/25/2021,7000,500,9,Clothing,8000,Email,Social Media,11258,200,500,297,151,200,Community,3,Male,40,60000,0
10/26/2021,5000,500,12,Home Goods,8000,Email,In-Store Event,13180,50,1000,208,139,100,Social Media,2,Female,60,80000,0
10/26/2021,2000,500,8,Accessories,1000,Instagram,Email,1271,500,500,445,127,400,Social Media,3,Female,20,40000,0
10/26/2021,10000,700,6,Accessories,5000,Instagram,In-Store Event,12364,1000,2000,204,146,400,Social Media,1,Female,30,20000,0
10/27/2021,3000,1000,9,Clothing,2000,Email,Social Media,11940,1000,500,112,284,200,Events,4,Male,50,80000,1
10/27/2021,10000,1000,13,Clothing,2000,Facebook,Email,7871,3000,2000,177,217,200,Social Media,5,Female,30,40000,0
10/27/2021,5000,500,9,Clothing,2000,Instagram,In-Store Event,10361,1000,2000,460,219,50,Referral,4,Male,30,60000,1
10/28/2021,3000,700,14,Accessories,5000,LinkedIn,Social Media,6213,500,1000,208,144,50,Community,3,Male,60,60000,0
10/28/2021,5000,700,10,Accessories,2000,Instagram,Social Media,8667,200,500,123,276,200,Community,4,Female,50,40000,0
10/28/2021,10000,700,13,Clothing,1000,Instagram,Email,2056,1000,2000,14,241,100,Community,4,Male,40,60000,0
10/28/2021,7000,1000,9,Clothing,5000,Instagram,Email,11650,500,3000,345,59,100,Community,5,Non-Binary,40,80000,0
10/29/2021,10000,300,10,Clothing,1000,Facebook,In-Store Event,1651,500,2000,427,97,200,Social Media,4,Male,20,80000,1
10/29/2021,7000,300,13,Accessories,1000,Facebook,Social Media,5814,50,100,475,180,200,Events,4,Female,60,60000,0
10/29/2021,7000,1000,7,Home Goods,2000,Instagram,In-Store Event,1717,3000,100,297,113,50,Community,3,Female,50,80000,0
10/30/2021,10000,500,7,Clothing,2000,Instagram,Email,10923,500,1000,44,102,50,Referral,3,Female,20,80000,1
10/30/2021,3000,700,11,Clothing,2000,Instagram,Email,13034,200,500,93,56,50,Social Media,3,Female,30,60000,1
10/30/2021,5000,1000,11,Clothing,1000,Facebook,Email,4444,500,2000,106,284,200,Social Media,1,Female,50,40000,0
10/31/2021,3000,100,8,Accessories,8000,Instagram,Social Media,8539,500,2000,418,128,100,Community,3,Non-Binary,20,20000,1
10/31/2021,10000,1000,11,Accessories,5000,LinkedIn,In-Store Event,2542,200,500,277,85,400,Community,3,Male,60,40000,0
10/31/2021,10000,500,11,Home Goods,2000,Instagram,Social Media,6803,1000,1000,127,199,200,Events,4,Male,60,20000,0
10/31/2021,2000,500,12,Clothing,2000,LinkedIn,Social Media,9397,200,500,457,70,50,Community,5,Female,50,20000,0
11/1/2021,7000,700,7,Home Goods,2000,Instagram,In-Store Event,3169,200,3000,458,97,50,Events,3,Female,40,100000,0
11/1/2021,10000,1000,6,Clothing,5000,Email,Networking Event,2613,200,1000,37,299,100,Social Media,2,Female,40,60000,1
11/1/2021,3000,100,18,Accessories,1000,Instagram,Email,3477,500,2000,96,175,400,Events,5,Male,20,80000,0
11/2/2021,7000,500,7,Clothing,1000,Instagram,In-Store Event,13041,3000,1000,197,232,50,Events,5,Male,40,60000,0
11/2/2021,10000,700,13,Home Goods,8000,Email,Social Media,4878,1000,2000,191,74,200,Community,3,Male,30,40000,0
11/2/2021,2000,700,11,Accessories,2000,Email,Email,7727,3000,1000,356,142,100,Social Media,2,Female,40,20000,0
11/3/2021,7000,700,14,Accessories,2000,Facebook,Email,6761,50,1000,6,22,100,Community,3,Male,30,100000,1
11/3/2021,3000,300,11,Home Goods,8000,Email,Social Media,922,50,2000,43,180,400,Social Media,2,Male,30,20000,0
11/3/2021,10000,500,18,Clothing,5000,Facebook,Social Media,10713,500,1000,331,44,50,Community,5,Male,30,60000,0
11/3/2021,10000,500,11,Clothing,2000,Email,Email,12485,200,500,6,91,200,Social Media,4,Female,50,20000,1
11/4/2021,10000,700,12,Home Goods,5000,Instagram,Email,12823,1000,500,193,268,50,Community,3,Female,30,40000,0
11/4/2021,5000,500,7,Clothing,1000,Facebook,Networking Event,9222,500,1000,315,33,200,Referral,5,Female,30,40000,0
11/4/2021,10000,300,15,Clothing,5000,Facebook,In-Store Event,590,3000,1000,0,165,200,Social Media,4,Male,30,60000,0
11/5/2021,10000,1000,6,Clothing,2000,Instagram,Networking Event,3872,200,2000,61,69,200,Referral,5,Male,20,80000,0
11/5/2021,5000,100,6,Accessories,8000,Email,Email,6536,500,3000,342,195,50,Community,5,Female,50,60000,0
11/5/2021,10000,1000,7,Clothing,8000,Instagram,Email,2442,500,100,88,132,50,Social Media,1,Female,40,60000,0
11/6/2021,2000,700,12,Clothing,8000,Instagram,Email,4305,200,500,17,246,100,Social Media,2,Female,20,100000,1
11/6/2021,7000,700,13,Clothing,8000,Facebook,Email,9932,500,500,107,167,100,Social Media,4,Non-Binary,30,60000,1
11/6/2021,3000,500,9,Clothing,5000,Facebook,Social Media,10450,200,1000,134,276,200,Events,5,Non-Binary,60,80000,1
11/6/2021,3000,100,8,Home Goods,2000,Instagram,Social Media,597,200,1000,370,155,100,Referral,5,Male,40,40000,1
11/7/2021,2000,700,11,Home Goods,2000,Instagram,Networking Event,1979,200,2000,309,22,50,Community,4,Male,30,80000,1
11/7/2021,7000,700,15,Accessories,5000,LinkedIn,Social Media,5126,50,500,66,199,200,Referral,2,Male,30,60000,1
11/7/2021,5000,700,15,Clothing,8000,Instagram,Email,10524,500,1000,92,274,200,Social Media,2,Female,30,20000,1
11/8/2021,7000,300,12,Home Goods,2000,Facebook,Social Media,11277,200,2000,137,49,400,Referral,4,Female,20,20000,0
11/8/2021,2000,700,7,Accessories,8000,Email,Social Media,5647,50,3000,188,185,100,Social Media,4,Female,50,40000,0
11/8/2021,5000,700,5,Clothing,8000,Facebook,Social Media,4147,200,3000,58,19,100,Referral,4,Male,30,40000,0
11/9/2021,5000,700,5,Home Goods,8000,LinkedIn,Email,5943,200,2000,186,115,50,Events,3,Female,50,80000,0
11/9/2021,7000,700,13,Accessories,8000,Email,Social Media,579,200,3000,234,91,50,Community,4,Female,40,60000,1
11/9/2021,5000,700,6,Accessories,2000,Facebook,Email,6077,50,500,68,52,100,Social Media,5,Non-Binary,30,100000,0
11/9/2021,7000,700,7,Accessories,1000,Facebook,Email,13401,500,500,446,122,400,Community,3,Female,50,60000,1
11/10/2021,10000,100,13,Clothing,1000,Facebook,In-Store Event,2723,500,100,97,264,50,Social Media,3,Female,30,60000,0
11/10/2021,7000,500,11,Clothing,2000,Facebook,In-Store Event,3069,500,2000,7,3,100,Events,4,Male,40,40000,0
11/10/2021,3000,100,12,Accessories,5000,Email,Email,10464,1000,3000,461,168,50,Events,5,Female,50,60000,0
11/11/2021,2000,500,11,Clothing,8000,Instagram,Email,14268,500,500,487,280,100,Events,3,Male,60,60000,1
11/11/2021,10000,500,15,Clothing,8000,Instagram,Networking Event,5018,500,2000,310,289,50,Social Media,3,Female,20,80000,1
11/11/2021,2000,100,6,Accessories,5000,Instagram,Email,1623,1000,2000,133,72,100,Community,3,Male,20,60000,1
11/12/2021,10000,500,15,Accessories,1000,Instagram,Social Media,14822,200,3000,384,136,100,Community,3,Male,40,60000,0
11/12/2021,5000,300,11,Clothing,1000,Instagram,Email,12503,500,2000,55,255,50,Events,2,Male,30,40000,0
11/12/2021,10000,700,9,Accessories,1000,Email,Email,12166,200,3000,480,140,50,Community,4,Male,40,60000,0
11/12/2021,7000,1000,16,Home Goods,2000,Facebook,Networking Event,3123,200,1000,359,207,200,Community,3,Male,20,80000,0
11/13/2021,10000,100,14,Accessories,5000,Facebook,In-Store Event,1903,1000,1000,458,259,100,Social Media,4,Non-Binary,40,60000,1
11/13/2021,5000,1000,7,Clothing,1000,Facebook,Email,3078,200,1000,113,262,50,Community,1,Male,20,20000,0
11/13/2021,7000,500,8,Clothing,2000,Email,Social Media,831,200,1000,87,270,400,Community,2,Female,50,40000,0
11/14/2021,5000,500,11,Clothing,1000,Facebook,Email,7985,200,100,137,37,100,Community,4,Male,50,60000,0
11/14/2021,5000,100,7,Clothing,5000,Email,Email,13440,200,2000,107,202,100,Referral,4,Female,20,60000,0
11/14/2021,7000,500,11,Clothing,2000,Instagram,In-Store Event,12300,200,2000,499,223,200,Community,3,Male,50,40000,0
11/15/2021,10000,700,13,Clothing,2000,LinkedIn,Social Media,1239,500,2000,22,51,100,Events,5,Male,30,80000,1
11/15/2021,10000,700,11,Clothing,2000,Facebook,Social Media,13900,1000,1000,143,80,200,Community,2,Male,30,40000,0
11/15/2021,7000,100,11,Home Goods,8000,Instagram,Networking Event,14415,1000,1000,356,210,400,Events,3,Female,30,20000,1
11/15/2021,5000,100,8,Clothing,2000,Facebook,In-Store Event,13298,200,1000,143,6,50,Social Media,4,Male,50,80000,0
11/16/2021,5000,500,8,Accessories,5000,Facebook,In-Store Event,8733,3000,100,55,44,200,Events,5,Non-Binary,30,60000,1
11/16/2021,7000,500,10,Accessories,5000,Instagram,Email,5480,500,1000,107,276,50,Events,3,Female,20,80000,0
11/16/2021,3000,300,18,Clothing,5000,Facebook,Email,4378,200,500,350,258,100,Social Media,3,Female,60,40000,0
11/17/2021,3000,500,8,Home Goods,8000,Instagram,Social Media,2449,1000,100,5,141,200,Referral,4,Non-Binary,30,20000,0
11/17/2021,5000,700,8,Accessories,2000,Instagram,Social Media,3960,500,2000,29,257,400,Social Media,3,Female,60,20000,0
11/17/2021,3000,1000,9,Clothing,2000,LinkedIn,In-Store Event,2628,500,100,446,284,200,Events,4,Non-Binary,30,20000,0
11/18/2021,3000,500,11,Accessories,1000,Facebook,Social Media,4997,200,3000,484,36,50,Social Media,3,Male,50,80000,1
11/18/2021,3000,1000,13,Clothing,5000,Email,In-Store Event,2654,500,1000,384,44,100,Referral,5,Female,40,40000,0
11/18/2021,2000,500,4,Accessories,2000,Facebook,Email,5730,1000,3000,306,119,100,Events,3,Male,50,100000,1
11/18/2021,2000,500,6,Clothing,1000,Instagram,In-Store Event,7944,500,100,361,45,100,Community,5,Female,60,80000,0
11/19/2021,10000,300,16,Home Goods,5000,Facebook,Social Media,1737,500,1000,344,139,400,Social Media,3,Female,50,60000,0
11/19/2021,5000,700,14,Clothing,5000,Facebook,In-Store Event,10458,500,1000,126,52,100,Events,5,Non-Binary,30,100000,0
11/19/2021,5000,1000,12,Accessories,1000,LinkedIn,Email,10533,1000,2000,301,287,50,Events,3,Non-Binary,50,40000,0
11/20/2021,7000,700,6,Clothing,5000,Instagram,Social Media,9197,200,1000,120,273,50,Referral,3,Male,40,40000,0
11/20/2021,3000,500,11,Accessories,5000,Email,Networking Event,5740,500,500,404,268,100,Community,3,Male,20,60000,0
11/20/2021,10000,700,9,Accessories,1000,LinkedIn,Social Media,10533,50,2000,98,278,200,Social Media,5,Female,60,40000,1
11/21/2021,7000,300,13,Clothing,2000,Facebook,Social Media,5315,500,1000,165,61,50,Social Media,3,Female,40,100000,0
11/21/2021,2000,1000,13,Accessories,5000,LinkedIn,In-Store Event,10086,500,100,324,53,200,Community,3,Male,20,100000,1
11/21/2021,5000,500,14,Clothing,5000,Instagram,Social Media,756,50,1000,318,68,50,Social Media,2,Female,30,100000,0
11/21/2021,10000,500,11,Home Goods,2000,LinkedIn,Social Media,2220,500,2000,240,241,100,Social Media,5,Female,40,100000,0
11/22/2021,10000,700,9,Clothing,2000,Email,Email,14609,200,500,49,269,200,Community,3,Female,40,60000,0
11/22/2021,5000,700,5,Home Goods,5000,Instagram,In-Store Event,13741,50,1000,267,251,50,Community,3,Female,40,60000,0
11/22/2021,7000,100,14,Home Goods,8000,LinkedIn,Social Media,7847,200,100,324,283,100,Community,5,Female,30,20000,1
11/23/2021,3000,700,7,Clothing,5000,Facebook,Social Media,7576,200,1000,72,70,200,Events,5,Female,40,80000,1
11/23/2021,10000,300,8,Clothing,1000,Facebook,Email,1571,200,2000,299,99,100,Social Media,3,Non-Binary,60,40000,0
11/23/2021,3000,700,9,Clothing,2000,Facebook,Social Media,2122,200,1000,51,60,100,Community,5,Female,30,80000,1
11/24/2021,10000,700,6,Home Goods,8000,Instagram,Email,13684,500,1000,264,102,200,Social Media,3,Female,40,100000,0
11/24/2021,7000,700,9,Clothing,1000,Facebook,Email,2566,1000,100,226,118,400,Community,1,Female,30,40000,1
11/24/2021,7000,700,12,Accessories,8000,Email,Social Media,9761,500,500,192,16,50,Referral,5,Male,20,20000,0
11/24/2021,5000,500,12,Home Goods,8000,Instagram,Email,9142,50,500,373,190,200,Community,4,Non-Binary,40,60000,0
11/25/2021,3000,300,13,Clothing,1000,Instagram,Email,1397,3000,1000,238,211,50,Events,3,Female,20,80000,1
11/25/2021,3000,700,7,Accessories,8000,Instagram,Social Media,5675,500,1000,9,77,50,Social Media,1,Non-Binary,40,80000,0
11/25/2021,3000,500,11,Clothing,2000,Facebook,Email,13528,50,3000,301,45,100,Events,3,Male,40,60000,0
11/26/2021,3000,500,9,Clothing,8000,Email,Social Media,12420,1000,100,358,92,400,Community,4,Female,30,80000,0
11/26/2021,7000,500,14,Accessories,2000,Email,Email,8773,200,1000,227,12,100,Community,5,Female,30,40000,1
11/26/2021,5000,300,9,Clothing,2000,LinkedIn,Social Media,9428,500,1000,441,227,100,Events,3,Female,60,60000,0
11/27/2021,2000,700,7,Clothing,5000,Facebook,Social Media,4674,500,1000,292,16,50,Community,5,Male,20,60000,0
11/27/2021,10000,100,10,Home Goods,5000,Instagram,Networking Event,6281,200,2000,51,61,400,Events,3,Male,40,40000,1
11/27/2021,10000,700,13,Clothing,1000,LinkedIn,Email,4444,1000,500,239,42,100,Social Media,4,Female,60,40000,1
11/27/2021,10000,500,12,Home Goods,5000,Email,Email,6926,200,100,98,67,100,Events,1,Female,60,80000,0
11/28/2021,10000,100,10,Home Goods,1000,Facebook,Email,14122,50,2000,80,211,200,Referral,4,Female,40,100000,0
11/28/2021,3000,500,10,Clothing,2000,Facebook,Social Media,13784,3000,1000,12,202,200,Referral,3,Male,30,60000,0
